Device Name (ID),Node name,Device Type,Fleet,Plate No,Vehicle Type,SIM,SIM IP,ICCID,Wi-Fi IP,IMEI,Telephone,Chassis No,Installation date,Create date,Last Online Time,Last Offline Time,Access Mode,Channel Name,Terminal model,App version,Audio-video Count,Intercom Count,Input Number,Output Number,Cloud Recording Channel,Remarks
CCS-709_EVO4(3070949215),Central node,ME30-04,YANACOCHA,,A1,,10.164.65.244,8951101132087661158F,,861553070949215,,,09/03/2026,19/03/2025 10:36:30,19/03/2026 09:04:07,19/03/2026 10:49:35,Offline,CH1;CH2;CH3;CH4,ME40-04NA,T25120501.A3208,4,1,2,2,,
CCS-739_EVO(3070498361),Central node,Hero-MA80-08,TRANSCORD,,A1,,,8951101630985222528F,,861553070498361,,,24/01/2026,13/09/2024 14:27:00,19/03/2026 09:21:35,19/03/2026 10:46:56,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,T25041102.709,8,1,2,2,,
CCS-914_EVO4(9053094269),Central node,Hero-ME32-04,MULTITRAC,,A1,,,8951101630918948496F,,868159053094269,,,07/02/2026,25/03/2023 08:33:00,19/03/2026 11:29:31,19/03/2026 11:26:02,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CCU-762_EVO(8046997693),Central node,Hero-MA80-08,HERMAN,,A1,,,8951101630733704744F,,862708046997693,,,07/01/2026,03/11/2023 15:17:00,19/03/2026 10:50:07,19/03/2026 11:15:26,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
CCU-933_EVO(8046963349),Central node,Hero-MA80-08,HERMAN,,A1,,,8951101630733704553F,,862708046963349,,,06/02/2026,04/11/2023 12:23:00,19/03/2026 08:36:40,19/03/2026 08:44:30,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,P24112702.685,8,1,2,2,,
CCX-639_EVO4(3072900091),Central node,Hero-ME31-08,DEYFOR2,,A1,,,8951101630985226172F,,861553072900091,,1G4WX25F0500143,,07/08/2025 15:53:54,19/03/2026 11:07:34,19/03/2026 11:13:25,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME40-04NA,P25032001.A2078,8,1,8,2,,
CCX-946_EVO4(9053069444),Central node,Hero-ME32-04,PATRON SAN MARCOS,,A1,,,8951101630976741296F,,868159053069444,,,,22/12/2022 15:17:00,19/03/2026 10:09:20,19/03/2026 10:02:14,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CCY-770_EVO4(3070938523),Central node,Hero-ME30-04,SAGITARIO,,A1,,,,,861553070938523,,1G4WX25E0300078,,19/06/2025 22:18:31,15/11/2025 11:20:49,15/11/2025 11:22:00,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CCZ-844_EVO(8042329933),Central node,Hero-MA80-08,SUSPENDIDO,,A1,,,,,862708042329933,,,12/03/2026,19/01/2022 12:05:00,17/01/2026 10:12:02,17/01/2026 10:17:36,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24040901.649,8,1,2,2,,
CDF-145_EVO4(9053069345),Central node,Hero-ME32-04,KUNTUR,,A1,,,8951101630757549298F,,868159053069345,,,,21/01/2023 11:49:00,19/03/2026 09:00:55,19/03/2026 11:12:33,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDF-505_EVO4(9053063231),Central node,Hero-ME32-04,KUNTUR,,A1,,,8951101630757549363F,,868159053063231,,,,16/01/2023 15:30:00,19/03/2026 11:14:41,19/03/2026 11:14:00,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDH-774_EVO4(9053072067),Central node,Hero-ME32-04,SAGITARIO,,A1,,,8951101630727782268F,,868159053072067,,,,23/12/2022 09:53:00,18/03/2026 18:56:31,18/03/2026 19:05:19,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25022110.A2021,4,1,2,2,,
CDI-456_EVO4(9053073198),Central node,Hero-ME32-04,STI,,A1,,,8951101630904696315F,,868159053073198,,,,21/01/2023 11:48:00,19/03/2026 10:36:30,19/03/2026 11:18:32,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDJ-000_EVO4(9053074014),Central node,Hero-ME32-04,CVO,CDJ-000,A1,,,8951101630839426226F,,868159053074014,,,,16/01/2023 11:47:00,19/03/2026 10:18:12,19/03/2026 11:03:51,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDJ-243_EVO4(8045162216),Central node,Hero-ME32-04,STI,M5H-043,A1,,,8951101630839426069F,,862708045162216,,,,12/10/2023 17:07:00,19/03/2026 05:35:14,19/03/2026 06:32:45,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDK-789_EVO(8048887033),Central node,ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101630976737062F,,862708048887033,,,,24/03/2025 10:41:16,19/03/2026 10:55:19,19/03/2026 11:25:06,Offline,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
CDK-838_EVO(8048885979),Central node,ME31-08,HAGEMSA,,A1,,,8951101630918949031F,,862708048885979,,,,24/03/2025 10:42:45,19/03/2026 11:30:56,19/03/2026 11:30:05,4G,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
CDL-761_EVO(6063460392),Central node,Hero-MA80-08,HAGEMSA_BAMBAS,,A1,,,8951101630918949072F,,864086063460392,,,,19/05/2023 15:53:00,19/03/2026 11:24:13,19/03/2026 11:28:48,Offline,CH1;CH2;CH3;CH4;;;;,MA80-08V2,T25041102.709,8,1,2,2,,
CDL-762_EVO(8048904192),Central node,ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101630918949114F,,862708048904192,,,,19/03/2025 15:29:59,19/03/2026 10:50:44,19/03/2026 11:21:16,Offline,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
CDL-796_EVO(8049381846),Central node,Hero-ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101130031239840F,,862708049381846,,1G4WX25E0600109,,19/06/2025 22:34:12,19/03/2026 11:04:18,19/03/2026 11:08:39,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
CDL-799_EVO(8048858224),Central node,ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101630976737823F,,862708048858224,,,,24/03/2025 10:27:38,19/03/2026 11:05:24,19/03/2026 11:05:27,Offline,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
CDM-830_EVO4(3072938406),Central node,Hero-ME30-04,TLI,,A1,,,8951101130044272481F,,861553072938406,,1G4WX25F0500159,19/07/2024,30/10/2025 09:56:35,19/03/2026 09:59:32,19/03/2026 08:25:09,4G,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDM-859_EVO4(3070954389),Central node,ME30-04,RENOVA,,A1,,,8951101630994387783F,,861553070954389,,,05/01/2026,24/04/2025 22:41:01,19/03/2026 09:16:11,19/03/2026 09:52:57,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDN-765_EVO(8049352599),Central node,Hero-ME30-04,RODUBRAN,,A1,,,8951101130044257391F,,862708049352599,,1G4WX25D4200042,,07/08/2025 15:30:51,18/02/2026 22:21:25,18/02/2026 22:23:44,Offline,DMS;ADAS;CH3;CH4,ME31-08N,P25042601.2163,4,1,4,2,,
CDN-831_EVO(8048886076),Central node,ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101130044272655F,,862708048886076,,,,24/03/2025 10:34:09,19/03/2026 11:30:58,19/03/2026 11:30:20,4G,CH1;CH2;CH3;CH4,ME31-08N,P24122702.1948,4,1,2,2,,
CDO-297_EVO4(3070496217),Central node,ME32-04,QUECHUA,,A1,,,,,861553070496217,,,,29/01/2025 16:04:23,06/11/2025 08:48:42,06/11/2025 08:51:38,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25022110.A2021,4,1,2,2,,
CDP-804_EVO4(3070917972),Central node,Hero-ME30-04,FUERA SERVICIO_YANACOCHA,,A1,,,8951101130031238594F,,861553070917972,,1G4WX25E0300131,,19/06/2025 22:18:31,19/03/2026 11:12:04,19/03/2026 11:17:21,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDP-923_EVO4(3070926668),Central node,ME30-04,VIVARGO_YANACOCHA,,A1,,,8951101630994387791F,,861553070926668,,,,25/04/2025 00:49:33,19/03/2026 05:52:43,19/03/2026 06:00:25,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDS-071_EVO4(8047111369),Central node,Hero-ME32-04,AYS CONTRATISTAS,T5X-132,A1,,,8951101630994390571F,,862708047111369,,,,06/03/2024 12:23:00,19/03/2026 08:59:36,19/03/2026 11:31:15,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDT-626_EVO4(9053064890),Central node,Hero-ME32-04,EVO_DESINSTALADO,,A1,,,8951101630736594142F,,868159053064890,,,24/01/2026,20/01/2023 11:03:00,24/01/2026 09:13:01,24/01/2026 09:25:34,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDT-683_EVO4(8048874973),Central node,ME30-04,SAGITARIO,,A1,,,8951101630929357463F,,862708048874973,,,,26/02/2025 16:51:07,19/03/2026 05:49:37,19/03/2026 05:42:06,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDV-188_EVO4(3070905951),Central node,ME30-04,VYC,,A1,,,8951101630994387072F,,861553070905951,,,,25/04/2025 10:05:15,19/03/2026 11:18:44,19/03/2026 11:16:53,4G,CH1;CH2;CH3;CH4,ME40-04NA,T25080801.A2600,4,1,2,2,,
CDV-916_EVO4(8046058637),Central node,Hero-ME32-04,MULTITRAC,F7K-951,A1,,,8951101630994388047F,,862708046058637,,,,06/03/2024 12:36:00,19/03/2026 10:04:13,19/03/2026 09:58:28,4G,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDW-198_EVO4(3070936717),Central node,Hero-ME30-04,DEYFOR2,,A1,,,8951101130039714273F,,861553070936717,,1G4WX25E0300187,,19/06/2025 22:18:31,19/03/2026 04:39:48,19/03/2026 06:28:15,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDX-728_EVO4(3073038123),Central node,Hero-ME30-04,MULT. TRNSP. CAJAMARCA,,A1,,,8951101132087661125F,,861553073038123,,1G4WX25J2100084,12/03/2026,12/01/2026 11:15:26,19/03/2026 10:55:17,19/03/2026 10:55:10,4G,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CDX-855_EVO4(8047696468),Central node,Hero-ME32-04,MULT. TRNSP. CAJAMARCA,,A1,,,8951101630880937360F,,862708047696468,,,,23/03/2024 10:09:00,19/03/2026 11:25:08,19/03/2026 11:23:57,4G,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CDZ-661_EVO4(9050382170),Central node,Hero-ME32-04,GEOTEC_YANACOCHA,M7K-848,A1,,10.125.209.112,8951101632937166472F,,868159050382170,,,07/01/2026,10/04/2023 11:55:00,19/03/2026 08:14:50,19/03/2026 08:14:52,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,T25120501.A3208,4,1,2,2,,
CEB-406_EVO4(3072929025),Central node,Hero-ME30-04,ANITA TOURS,,A1,,,8951101139058242694F,,861553072929025,,1G4WX25F0500172,19/07/2024,30/10/2025 09:56:35,19/03/2026 11:23:26,19/03/2026 11:30:53,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CEB-406_EVO4(9053067570),Central node,Hero-ME32-04,EVO_DESINSTALADO,,A1,,,,,,,,,08/02/2023 09:02:00,23/12/2025 09:14:56,23/12/2025 09:21:24,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CEB-792_EVO4(3070946922),Central node,Hero-ME30-04,DEYFOR2,,A1,,,8951101130039714828F,,861553070946922,,1G4WX25E0300041,,19/06/2025 22:18:31,19/03/2026 10:39:22,19/03/2026 11:06:15,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CEB-854_EVO4(3070937913),Central node,Hero-ME30-04,DEYFOR2,,A1,,,8951101130039714323F,,861553070937913,,1G4WX25E0300188,,19/06/2025 22:18:31,19/03/2026 08:48:28,19/03/2026 09:57:22,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CEB-916_EVO4(3070950163),Central node,ME30-04,DEYFOR2,,A1,,,,,3070950163,,,,19/06/2025 18:43:27,12/12/2025 08:17:15,12/12/2025 08:18:14,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CEC-778_EVO(8049390201),Central node,Hero-ME31-08,ANITA TOURS,,A1,,,8951101130039714448F,,862708049390201,,1G4WX25E0600006,,19/06/2025 22:34:12,18/03/2026 07:11:54,18/03/2026 07:23:14,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
CEC-911_EVO(8049377570),Central node,ME31-08,ANITA TOURS,,A1,,,8951101130039714968F,,862708049377570,,1G4WX25E0600064,,19/06/2025 21:19:59,19/03/2026 11:20:10,19/03/2026 07:25:12,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
CED-795_EVO(8049354744),Central node,Hero-ME30-04,CENTENARIO,,A1,,,8951101130044256989F,,862708049354744,,1G4WX25E0600065,,07/08/2025 15:30:51,19/03/2026 03:37:49,19/03/2026 03:49:49,Offline,DMS;ADAS;CH3;CH4,ME31-08N,P25042601.2163,4,1,4,2,,
CEG-893_EVO4(3070945411),Central node,Hero-ME30-04,RANSA,,A1,,,8951101130039715197F,,861553070945411,,1G4WX25E0300139,,19/06/2025 22:18:31,19/03/2026 10:42:59,19/03/2026 11:11:23,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CEH-728_EVO4(3072923010),Central node,Hero-ME31-08,DARYZA,,A1,,,8951101130044257953F,,861553072923010,,1G4WX25F0500177,,07/08/2025 15:53:54,19/03/2026 11:14:52,19/03/2026 11:14:55,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME40-04NA,P25032001.A2078,8,1,8,2,,
CEJ-831_EVO4(3072922145),Central node,Hero-ME31-08,DARYZA,,A1,,,8951101130044259108F,,861553072922145,,1G4WX25F0500109,,07/08/2025 15:53:54,19/03/2026 10:29:59,19/03/2026 10:29:46,3G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME40-04NA,P25032001.A2078,8,1,8,2,,
CEL-867_EVO4(3070904210),Central node,Hero-ME30-04,CAAS,,A1,,,8951101630985226743F,,861553070904210,,1G4WX25E0300122,,19/06/2025 22:18:31,18/03/2026 20:11:08,18/03/2026 20:55:52,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CEP-903_EVO(8048895432),Central node,ME30-04,GEOTEC_BAMBAS,,A1,,,8951101139058241423F,,862708048895432,,,07/02/2026,26/02/2025 16:54:47,19/03/2026 11:17:01,19/03/2026 11:21:35,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P24081301.A1777,4,1,2,2,,
CER-734_EVO4(3070927765),Central node,Hero-ME30-04,SUSPENDIDO,,A1,,,8951101130039715189F,,861553070927765,,1G4WX25E0300157,12/03/2026,19/06/2025 22:18:31,18/01/2026 10:31:10,18/01/2026 10:33:33,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CES-883_EVO4(3073029544),Central node,Hero-ME30-04,TRANSGROUP CAJAM,,A1,,,8951101139058241746F,,861553073029544,,1G4WX25J2100020,27/02/2026,12/01/2026 11:15:26,18/03/2026 18:26:32,18/03/2026 18:47:42,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CES-915_EVO4(3070944117),Central node,ME30-04,SGS,,A1,,,8951101630985223633F,,861553070944117,,,,25/04/2025 00:46:04,19/03/2026 10:34:21,19/03/2026 10:46:19,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CET-706_EVO4(3070917352),Central node,ME30-04,SGS,,A1,,,8951101630985225760F,,861553070917352,,,,21/03/2025 14:06:16,19/03/2026 09:43:23,19/03/2026 10:24:13,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P24081301.A1777,4,1,2,2,,
CET-728_EVO4(3070910159),Central node,ME30-04,SGS,,A1,,,8951101630994387163F,,861553070910159,,,,25/04/2025 00:52:47,19/03/2026 10:30:24,19/03/2026 10:34:58,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CET-921_EVO(8049369080),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101630985222791F,,862708049369080,,1G4WX25E0600099,,19/06/2025 22:34:12,19/03/2026 11:27:26,19/03/2026 11:29:46,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;ch7;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CET-923_EVO(8049368934),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101130044272663F,,862708049368934,,1G4WX25E0600158,,19/06/2025 22:34:13,19/03/2026 11:18:19,19/03/2026 10:40:20,4G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CET-949_EVO(3070921362),Central node,Hero-ME31-08,HAGEMSA,,A5,,,8951101130031238743F,,861553070921362,,1G4WX25E0600173,,19/06/2025 22:34:13,19/03/2026 10:25:28,19/03/2026 10:26:48,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CEU-726_EVO(8049376200),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101130031238206F,,862708049376200,,1G4WX25E0600103,,19/06/2025 22:34:12,19/03/2026 07:33:53,19/03/2026 07:46:44,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CEU-749_EVO(8049359800),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101130031238719F,,862708049359800,,1G4WX25E0600002,,19/06/2025 22:34:12,19/03/2026 11:03:55,19/03/2026 11:09:52,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CEU-800_EVO(3070402272),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101130031238677F,,861553070402272,,1G4WX25E0600124,,19/06/2025 22:34:13,19/03/2026 11:28:40,19/03/2026 11:28:15,4G,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
CEU-826_EVO(8049381762),Central node,Hero-ME31-08,HAGEMSA_BAMBAS,,A1,,,8951101130031238693F,,862708049381762,,1G4WX25E0600072,,19/06/2025 22:34:12,19/03/2026 10:55:58,19/03/2026 10:58:43,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
CEU-844_EVO(8049389013),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101130031238701F,,862708049389013,,1G4WX25E0600017,,19/06/2025 22:34:12,19/03/2026 10:54:05,19/03/2026 10:54:08,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,P25042601.2163,8,1,2,2,,
CEV-210_EVO4(8045154239),Central node,Hero-ME32-04,CCA,T6G-497,A1,,,8951101630985223674F,,862708045154239,,,,06/10/2023 12:17:00,19/03/2026 10:06:58,19/03/2026 10:15:40,Offline,DMS;ADAS;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CEV-730_EVO(8049385979),Central node,Hero-ME31-08,HAGEMSA,,A3,,,8951101130031238727F,,862708049385979,,1G4WX25E0600164,,19/06/2025 22:34:13,19/03/2026 11:27:22,19/03/2026 11:19:17,Wi-Fi,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CEV-734_EVO(8049383008),Central node,Hero-ME31-08,HAGEMSA,,A1,,,8951101130031238214F,,862708049383008,,1G4WX25E0600081,,19/06/2025 22:34:12,19/03/2026 09:21:15,19/03/2026 10:08:19,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CEY-866_EVO4(3072926070),Central node,Hero-ME30-04,T. LIBERTAD,,A1,,,8951101139058242942F,,861553072926070,,1G4WX25F0500041,29/01/2026,30/10/2025 09:56:35,18/03/2026 12:03:48,18/03/2026 12:07:50,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CFA-811_EVO4(8047698530),Central node,Hero-ME32-04,ENGINEERING,,A1,,,,,862708047698530,,,,17/05/2024 10:35:00,19/03/2026 09:31:07,19/03/2026 09:35:42,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P23081801.1472,4,1,2,2,,
CFB-712_EVO(8046899592),Central node,Hero-MA80-08,DEFASA,,A1,,,,,862708046899592,,,,26/03/2024 16:57:00,19/03/2026 10:11:53,19/03/2026 10:35:28,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,,8,1,2,2,,
CFB-760_EVO4(3073017762),Central node,Hero-ME30-04,RESITER,,A1,,,8951101139058241332F,,861553073017762,,1G4WX25J2100119,05/02/2026,12/01/2026 11:15:27,19/03/2026 10:16:37,19/03/2026 11:07:25,Offline,CH1;CH2;CH3;,ME40-04NA,P25032001.A2078,4,1,2,2,,
CFB-836_EVO4(8047700013),Central node,Hero-ME32-04,ENGINEERING,,A1,,,8951101630985224359F,,862708047700013,,,,17/05/2024 10:15:00,13/03/2026 18:13:50,13/03/2026 18:19:48,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CFB-882_EVO4(3073039311),Central node,Hero-ME30-04,RESITER,,A1,,,8951101139058241340F,,861553073039311,,1G4WX25J2100033,04/02/2026,12/01/2026 11:15:27,19/03/2026 10:16:45,19/03/2026 11:06:33,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CFC-765_EVO4(3072940477),Central node,Hero-ME31-08,SANTA ROSA_ANTAPACCAY,,A1,,,8951101630994390910F,,861553072940477,,1G4WX25F0500214,02/01/2026,07/08/2025 15:53:54,19/03/2026 11:06:42,19/03/2026 11:09:13,Offline,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME40-04NA,P25032001.A2078,8,1,8,2,,
CFC-888_EVO4(3072922012),Central node,Hero-ME31-08,SANTA ROSA,,A1,,,8951101630985225257F,,861553072922012,,1G4WX25F0500100,,07/08/2025 15:53:54,19/03/2026 11:20:20,19/03/2026 11:09:46,4G,DMS;ADAS;CH3;CH4;CH5;CH6;CH7;CH8,ME40-04NA,P25032001.A2078,8,1,8,2,,
CFC-924_EVO4(3072923648),Central node,Hero-ME30-04,SANTA ROSA,,A1,,,8951101630985223278F,,861553072923648,,1G4WX25F0500163,09/01/2026,30/10/2025 09:56:35,19/03/2026 11:14:36,19/03/2026 11:17:04,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CFD-197_EVO4(8048879584),Central node,ME30-04,DEYFOR2,,A1,,,8951101630976741783F,,862708048879584,,,,26/02/2025 15:24:42,19/03/2026 11:04:22,19/03/2026 11:28:03,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P24081301.A1777,4,1,2,2,,
CFF-056_EVO(8049354736),Central node,ME31-08,ANITA TOURS,,A1,,,8951101130039714430F,,862708049354736,,1G4WX25E0600066,,19/06/2025 21:47:53,19/03/2026 10:10:35,19/03/2026 10:59:29,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CFG-395_EVO4(3070903014),Central node,Hero-ME30-04,DEYFOR2,,A1,,,8951101130039715221F,,861553070903014,,1G4WX25E0300108,,19/06/2025 22:18:31,19/03/2026 04:13:03,19/03/2026 07:34:19,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CFG-885_EVO(3070920869),Central node,Hero-ME31-08,HERMAN,,A13,,,8951101130044257078F,,861553070920869,,1G4WX25E0600188,,19/06/2025 22:34:13,19/03/2026 08:20:57,19/03/2026 11:17:14,Offline,DMS;ADAS;CABINA;SALON;POSTERIOR;LATERAL;LATERAL;CH8,ME31-08N,T25070701.2422,8,1,2,2,,
CFJ-293_EVO4(9050382790),Central node,Hero-ME32-04,E.T.Z RAMOS,,A1,,,8951101630739226858F,,868159050382790,,,,01/02/2023 14:14:00,19/03/2026 08:38:59,19/03/2026 09:01:53,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CFJ-756_EVO(9053085077),Central node,Hero-MA80-08,TRANSCORD,,A1,,,8951101130044272085F,,868159053085077,,,,22/11/2022 11:52:00,19/03/2026 09:06:00,19/03/2026 09:01:33,4G,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V3,T25041102.709,8,1,2,2,,
CFJ-782_EVO(9053659723),Central node,Hero-MA80-08,TRANSCORD,,A1,,,8951101630985223211F,,868159053659723,,,,09/07/2022 12:04:00,19/03/2026 10:52:41,19/03/2026 11:07:01,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
CFJ-943_EVO(9053658253),Central node,Hero-MA80-08,TRANSCORD,,A1,,,8951101630608857668F,,868159053658253,,,,09/07/2022 10:24:00,18/03/2026 09:15:18,18/03/2026 09:23:41,Offline,CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8,MA80-08V2,P24112702.685,8,1,2,2,,
CFK-812_EVO4(9053074691),Central node,Hero-ME32-04,TRANSGROUP CAJAM,,A1,,,8951101630727782003F,,868159053074691,,,,23/01/2023 09:07:00,19/03/2026 11:09:08,19/03/2026 11:24:28,Offline,CH1;CH2;CH3;CH4,ME41-04NA,P25082201.A2673,4,1,2,2,,
CFL-911_EVO4(3072900216),Central node,Hero-ME30-04,MULTITRAC,,A1,,,8951101632937164519F,,861553072900216,,1G4WX25F0500142,19/07/2024,30/10/2025 09:56:35,19/03/2026 11:06:25,19/03/2026 11:09:08,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
CFM-118_EVO4(3070918392),Central node,Hero-ME30-04,DEYFOR2,,A1,,,8951101630985225976F,,861553070918392,,1G4WX25E0300103,,19/06/2025 22:18:31,19/03/2026 10:53:30,19/03/2026 11:05:34,Offline,CH1;CH2;CH3;CH4,ME40-04NA,P25032001.A2078,4,1,2,2,,
